name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
1497,1.2983376200375896,380000,-0.9542154592377975,3,1,1,0,25.17 kmpl,-1.3093066986393518,-1.0711266316645682,-0.989588767923733,5.0
814,1.2983376200375896,740000,-0.9718245948688193,1,1,1,0,16.5 kmpl,0.06805678245032949,-0.6039278372015052,0.27444886707760585,7.0
151,0.5218297734518437,260000,-0.6020327466173597,3,1,1,0,22.7 kmpl,-1.3093066986393518,-1.0616147999210088,-0.989588767923733,5.0
1050,0.780665722313759,320000,-0.6548601535104254,3,1,1,2,23.95 kmpl,-0.9143566514681031,-0.6864569655647409,-0.8046076506064639,5.0
1335,-0.2546780731339024,211000,0.36646971308884424,0,1,1,0,26.6 km/kg,-0.9143566514681031,-0.9351633896831021,-0.9382051242244915,5.0
1254,1.0395016711756744,650000,-0.6020327466173597,3,1,1,0,22.0 kmpl,-0.5194066042968545,-0.27381132374856254,-0.5682428895899534,5.0
1249,0.780665722313759,651000,-0.6460555856949144,1,1,1,2,28.4 kmpl,-0.4181882504991978,-0.49146441482177394,0.22306522337836443,5.0
1051,1.2983376200375896,380000,-0.9718245948688193,3,1,0,0,23.95 kmpl,-0.9143566514681031,-0.6864569655647409,-0.8046076506064639,5.0
59,0.004157875728012938,160000,0.01428700046840646,1,1,1,4,25.44 kmpl,-1.0374064149083917,-0.9871987045155151,-0.265079391764429,5.0
631,1.2983376200375896,1270000,-0.866169781082688,3,1,0,0,17.0 kmpl,0.2625547956301404,0.831239717047305,-0.17772719747571863,5.0
1328,-0.772349970857733,300000,4.064388195603441,2,1,1,0,26.2 km/kg,-0.9143566514681031,-0.9340443506544478,-0.9382051242244915,5.0
1283,0.26299382458992826,405000,0.5425610693990631,1,1,1,0,25.2 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
985,0.26299382458992826,850000,-0.07728050481290737,1,1,1,0,15.1 kmpl,1.4295428747090058,1.3543904629430703,1.6618072469571241,7.0
814,0.780665722313759,680000,0.36646971308884424,1,1,1,0,16.5 kmpl,0.06805678245032949,-0.6039278372015052,0.27444886707760585,7.0
652,0.004157875728012938,426999,0.19037835677862536,3,1,1,0,19.1 kmpl,-0.5194066042968545,-0.2682161286052922,-0.5579661608501051,5.0
588,0.26299382458992826,525000,3.148713142790303,1,1,1,0,24.8 kmpl,-0.12445655712560579,-0.08077709130573991,0.5282840669518584,5.0
1880,0.004157875728012938,1019999,-0.16180435584181244,1,1,1,2,12.99 kmpl,2.0547150599298267,0.2521370197188377,0.3258325107768473,7.0
1869,-2.325365664029225,245000,0.894743782019501,1,1,1,0,12.8 kmpl,2.0547150599298267,0.29130338572172937,-1.5198679708999043,8.0
501,0.26299382458992826,869999,0.894743782019501,1,1,1,0,22.7 kmpl,0.2446927331952598,0.9683219980574256,0.9412030277189624,5.0
1328,-1.0311859197196485,160000,-0.04833108583550738,2,1,1,0,26.2 km/kg,-0.9143566514681031,-0.9340443506544478,-0.9382051242244915,5.0
1312,0.5218297734518437,700000,0.2960331705647567,1,1,1,0,24.3 kmpl,-0.4181882504991978,-0.08637228644901021,0.3258325107768473,5.0
1439,-0.5135140219958177,300000,0.36646971308884424,1,1,1,0,21.64 kmpl,0.0045472271263096095,-0.18988339659950929,0.3258325107768473,5.0
415,-1.8076937663053945,175000,2.628592103656809,3,1,0,0,12.9 kmpl,0.6753669052362696,1.0746307057795597,0.03808410606109532,5.0
1885,-0.5135140219958177,960000,1.4758452578432233,1,1,1,0,12.8 kmpl,2.0547150599298267,0.29130338572172937,-1.5198679708999043,8.0
948,0.004157875728012938,525000,0.01428700046840646,1,1,1,2,16.55 kmpl,2.062653754345329,0.3752313128707826,0.8088387615497166,6.0
549,0.26299382458992826,345000,-0.16180435584181244,1,1,1,0,24.0 kmpl,-0.6722264717952773,-0.6039278372015052,-0.08523663881708407,5.0
332,0.26299382458992826,390000,-0.33789571215203135,3,1,1,0,18.0 kmpl,-0.5174219306929788,-0.13672904273844208,-0.6093498045493465,5.0
141,0.26299382458992826,275000,-0.866169781082688,3,1,1,0,20.63 kmpl,-0.5174219306929788,-0.6878557643505584,-0.6607334482485879,5.0
86,0.004157875728012938,310000,-0.6020327466173597,3,1,1,0,18.2 kmpl,-0.5154372570891033,-0.25702573831875164,-0.6144881689192707,5.0
539,0.780665722313759,500000,-0.866169781082688,3,1,1,0,18.9 kmpl,-0.5194066042968545,-0.2721327652055814,-0.5605353430350671,5.0
94,-0.2546780731339024,200000,0.01428700046840646,1,1,1,0,22.1 kmpl,-0.4181882504991978,-0.4108936047586826,0.3772161544760887,5.0
1944,1.0395016711756744,650000,-0.28506830525896565,1,1,1,0,20.14 kmpl,0.0779801504697076,-0.10036027430718576,0.6341343729722958,5.0
406,1.0395016711756744,1031000,-0.16180435584181244,1,1,1,0,25.6 kmpl,0.0779801504697076,0.1766018852846901,0.3258325107768473,5.0
485,1.0395016711756744,330000,0.01428700046840646,3,1,1,0,20.3 kmpl,-0.9143566514681031,-0.6584809898483899,-0.762061993623492,5.0
563,1.2983376200375896,399000,-1.1479159511790382,3,1,1,0,20.3 kmpl,-0.7397053743270484,-0.6598797886342074,-0.7121170919478294,5.0
666,-0.5135140219958177,250000,0.5953884762921289,3,1,1,0,20.36 kmpl,-0.5194066042968545,-0.35494165332598043,-0.5816026369517562,5.0
532,0.780665722313759,600000,-0.866169781082688,1,1,1,0,24.0 kmpl,-0.5412380139394863,-0.49286321360759144,0.2255316382759281,5.0
1280,-0.2546780731339024,375000,0.1375509498855597,1,1,1,0,22.9 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
1967,-0.5135140219958177,375000,0.36646971308884424,1,1,1,0,20.54 kmpl,0.27644751085726976,0.3360649468678909,0.8396689477692614,5.0
594,-0.2546780731339024,445000,0.31689999628751764,1,1,1,2,22.32 kmpl,0.2446927331952598,0.9711195956290605,0.9414085622937592,5.0
1332,-2.843037561753056,55000,1.7223731566775298,3,1,1,2,18.9 kmpl,-0.9143566514681031,-0.6850581667789235,-0.8046076506064639,5.0
695,0.5218297734518437,611000,0.1375509498855597,1,1,1,0,22.54 kmpl,-0.12445655712560579,-0.07993781203424936,0.5282840669518584,5.0
588,0.004157875728012938,459999,0.718652425709282,1,1,1,2,24.8 kmpl,-0.12445655712560579,-0.08077709130573991,0.5282840669518584,5.0
251,-0.772349970857733,275000,0.894743782019501,1,1,1,2,17.8 kmpl,-0.11850253631397892,-0.6598797886342074,-1.5620025587332822,5.0
575,-0.772349970857733,185000,1.7752005635705954,0,1,1,0,11.88 km/kg,-0.7397053743270484,-0.8249380453606786,-0.7419196052933894,5.0
598,-0.5135140219958177,390000,0.5425610693990631,1,1,1,2,22.32 kmpl,0.2446927331952598,0.9716791151433875,0.9403808894197747,5.0
101,-1.8076937663053945,72000,-0.5139870684622503,3,1,1,2,18.0 kmpl,-0.92031067227973,-0.8277356429323138,-0.8015246319845094,5.0
1591,-1.8076937663053945,90000,-0.33789571215203135,1,1,1,0,17.88 kmpl,-0.12445655712560579,-1.085114619522744,-0.8559912943057053,5.0
1826,0.26299382458992826,500000,0.9827894601746104,1,1,1,0,23.59 kmpl,-0.18796611244962566,-0.6864569655647409,0.01753064858139876,5.0
1335,-0.772349970857733,200000,1.1940990877468731,0,1,1,0,26.2 km/kg,-0.9143566514681031,-0.9340443506544478,-0.9382051242244915,5.0
989,1.2983376200375896,1575000,-0.9013880523447318,1,1,1,0,15.1 kmpl,1.4295428747090058,1.714441270412509,1.9701091091525726,7.0
555,0.26299382458992826,511000,-0.6900784247724692,3,1,1,0,18.9 kmpl,-0.5194066042968545,-0.2682161286052922,-0.5579661608501051,5.0
158,-1.2900218685815639,150000,-0.24985003399692188,3,1,1,0,14.6 kmpl,-0.1800274180341232,-0.08077709130573991,-0.5476894321102568,5.0
1900,1.557173568899505,1500000,-0.5139870684622503,3,1,0,0,10.75 kmpl,2.4516497807049507,2.0174210874205905,0.78828530407002,8.0
1033,-0.2546780731339024,185000,0.19037835677862536,3,1,1,2,22.74 kmpl,-1.3152607194509787,-1.2389824859626748,-1.0204189541432778,5.0
1069,1.0395016711756744,550000,-0.6900784247724692,3,1,1,0,21.4 kmpl,-0.5194066042968545,-0.2374425553173062,-0.5476894321102568,5.0
1050,0.780665722313759,325000,-1.155593534314164,3,1,1,0,23.95 kmpl,-0.9143566514681031,-0.6864569655647409,-0.8046076506064639,5.0
1250,0.26299382458992826,525000,0.19037835677862536,1,1,1,0,26.59 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
176,1.0395016711756744,1050000,-0.9894337304998413,1,1,1,0,17.0 kmpl,1.471221020390394,1.3266942469838825,1.5693166882984895,7.0
1647,-0.5135140219958177,300000,0.894743782019501,1,1,1,0,25.0 kmpl,-0.12445655712560579,-0.6319038129178562,-0.29077121361404973,5.0
62,-0.772349970857733,120000,0.36646971308884424,3,1,1,0,18.6 kmpl,-0.5154372570891033,-0.34095366546780487,-0.6196265332891948,5.0
750,0.780665722313759,2625000,-1.0598702730239289,1,0,0,0,13.6 kmpl,1.072301626011394,2.3895015644480604,2.6894801209419525,5.0
771,1.2983376200375896,5150000,-0.866169781082688,3,0,0,0,22.37 kmpl,2.0408223447026974,3.440279212354207,0.34638596825654383,5.0
751,0.780665722313759,3200000,-0.4259413903071408,1,0,0,0,19.33 kmpl,1.072301626011394,2.3895015644480604,2.6894801209419525,5.0
1728,0.26299382458992826,503000,0.718652425709282,1,1,1,0,14.1 kmpl,1.4295428747090058,1.5765197101308979,1.5590399595586413,7.0
1978,1.2983376200375896,3800000,-0.866169781082688,1,1,0,0,18.0 kmpl,1.0127614178951254,2.7531892487606244,2.381178258746504,5.0
1800,0.5218297734518437,2000000,-0.01936405772247637,3,2,0,0,19.16 kmpl,2.0547150599298267,1.849565233122484,0.4594299843948749,5.0
1332,-0.2546780731339024,225000,-0.1909826935824157,3,2,1,0,21.79 kmpl,-0.9143566514681031,-0.6864569655647409,-0.8046076506064639,5.0
1064,1.0395016711756744,740000,-0.5348186759137491,1,0,1,0,27.39 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
439,0.5218297734518437,550000,-0.2235419853641752,3,2,1,0,18.2 kmpl,-0.5154372570891033,-0.08077709130573991,-0.5990730758094982,5.0
1880,-0.2546780731339024,750000,0.17854501763457864,1,2,1,2,12.99 kmpl,2.0547150599298267,0.2521370197188377,0.3258325107768473,7.0
1222,1.2983376200375896,650000,-1.1193715423211519,3,2,0,0,22.0 kmpl,-0.5194066042968545,-0.27381132374856254,-0.5682428895899534,5.0
1837,0.780665722313759,625000,-0.7686503879580888,3,2,1,0,16.78 kmpl,0.07401080326195636,-0.07993781203424936,-0.372985043532836,5.0
1225,1.0395016711756744,600000,0.010395381493950624,3,0,0,0,22.0 kmpl,-0.5194066042968545,-0.27381132374856254,-0.5682428895899534,5.0
531,0.780665722313759,450000,-0.22713424903290363,1,0,1,0,24.0 kmpl,-0.5412380139394863,-0.49286321360759144,0.2255316382759281,5.0
49,1.2983376200375896,5400000,-1.0862839764704617,1,0,0,0,16.78 kmpl,1.0643629315958916,2.7531892487606244,2.381178258746504,5.0
49,1.2983376200375896,5500000,-1.0686748408394398,1,0,0,0,16.78 kmpl,1.0643629315958916,2.7531892487606244,2.381178258746504,5.0
334,1.2983376200375896,779000,-1.0945250519457799,3,2,0,0,19.0 kmpl,-0.5154372570891033,-0.0790985327627588,-0.5990730758094982,5.0
1553,0.5218297734518437,645000,-1.024652001761885,3,0,0,0,14.3 kmpl,0.27644751085726976,0.33326734929625595,-0.15717373999602205,5.0
1977,1.0395016711756744,2475000,-1.1831342224410821,1,0,0,0,16.8 kmpl,1.0425315219532596,1.6341502201065812,1.8673418217540898,5.0
574,-0.772349970857733,170000,-0.33789571215203135,3,1,1,4,17.92 kmpl,-0.7397053743270484,-0.8249380453606786,-0.7419196052933894,5.0
1646,-1.0311859197196485,320000,-0.47876879720020643,1,1,1,0,23.03 kmpl,-0.12445655712560579,-0.6319038129178562,-0.29077121361404973,5.0
1098,0.5218297734518437,350000,-0.9189971879757537,3,1,0,0,23.1 kmpl,-0.9143566514681031,-0.6867367253219042,-0.8046076506064639,5.0
1223,1.0395016711756744,500000,-0.5139870684622503,3,1,0,0,22.0 kmpl,-0.5194066042968545,-0.27381132374856254,-0.5682428895899534,5.0
1652,-1.2900218685815639,135000,1.1940990877468731,1,1,1,2,17.0 kmpl,-0.1065944946907252,-0.6039278372015052,-1.5907773992048575,5.0
1497,1.0395016711756744,340000,-0.866169781082688,3,1,1,0,25.17 kmpl,-1.3093066986393518,-1.0711266316645682,-0.989588767923733,5.0
555,1.557173568899505,330000,0.01428700046840646,3,1,1,2,18.9 kmpl,-0.5194066042968545,-0.2721327652055814,-0.5605353430350671,5.0
1211,-0.772349970857733,350000,-0.3598014768770226,3,1,1,2,15.5 kmpl,0.2526314276107623,0.3276721541529857,-0.23938756991480833,5.0
1847,0.26299382458992826,1850000,-0.6900784247724692,1,1,0,2,12.55 kmpl,3.02323577862113,2.151705770859076,1.9701091091525726,7.0
639,0.5218297734518437,400000,0.718652425709282,1,1,1,0,24.4 kmpl,-0.6722264717952773,-0.5759518614851541,0.12440862747582096,5.0
244,0.004157875728012938,325000,0.1960484984518144,1,0,1,0,17.8 kmpl,-0.11850253631397892,-0.6878557643505584,-0.08523663881708407,5.0
869,0.26299382458992826,1000000,-0.6020327466173597,1,1,1,0,15.4 kmpl,1.0683322788036427,0.7948709486160488,1.14797080996471,7.0
902,0.780665722313759,850000,0.718652425709282,1,1,1,0,15.4 kmpl,2.1122705944422195,-0.4640479586197498,0.3258325107768473,7.0
1213,-0.5135140219958177,350000,0.01428700046840646,1,1,1,2,21.5 kmpl,-0.4181882504991978,-0.07797949373410497,0.3258325107768473,5.0
750,0.780665722313759,2625000,-1.0598702730239289,1,0,0,0,13.6 kmpl,1.072301626011394,2.3895015644480604,2.6894801209419525,5.0
771,1.2983376200375896,5150000,-0.866169781082688,3,0,0,0,22.37 kmpl,2.0408223447026974,3.440279212354207,0.34638596825654383,5.0
751,0.780665722313759,3200000,-0.4259413903071408,1,0,0,0,19.33 kmpl,1.072301626011394,2.3895015644480604,2.6894801209419525,5.0
1728,0.26299382458992826,503000,0.718652425709282,1,1,1,0,14.1 kmpl,1.4295428747090058,1.5765197101308979,1.5590399595586413,7.0
1978,1.2983376200375896,3800000,-0.866169781082688,1,1,0,0,18.0 kmpl,1.0127614178951254,2.7531892487606244,2.381178258746504,5.0
1800,0.5218297734518437,2000000,-0.01936405772247637,3,2,0,0,19.16 kmpl,2.0547150599298267,1.849565233122484,0.4594299843948749,5.0
1332,-0.2546780731339024,225000,-0.1909826935824157,3,2,1,0,21.79 kmpl,-0.9143566514681031,-0.6864569655647409,-0.8046076506064639,5.0
1064,1.0395016711756744,740000,-0.5348186759137491,1,0,1,0,27.39 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
439,0.5218297734518437,550000,-0.2235419853641752,3,2,1,0,18.2 kmpl,-0.5154372570891033,-0.08077709130573991,-0.5990730758094982,5.0
1880,-0.2546780731339024,750000,0.17854501763457864,1,2,1,2,12.99 kmpl,2.0547150599298267,0.2521370197188377,0.3258325107768473,7.0
1222,1.2983376200375896,650000,-1.1193715423211519,3,2,0,0,22.0 kmpl,-0.5194066042968545,-0.27381132374856254,-0.5682428895899534,5.0
1837,0.780665722313759,625000,-0.7686503879580888,3,2,1,0,16.78 kmpl,0.07401080326195636,-0.07993781203424936,-0.372985043532836,5.0
1225,1.0395016711756744,600000,0.010395381493950624,3,0,0,0,22.0 kmpl,-0.5194066042968545,-0.27381132374856254,-0.5682428895899534,5.0
531,0.780665722313759,450000,-0.22713424903290363,1,0,1,0,24.0 kmpl,-0.5412380139394863,-0.49286321360759144,0.2255316382759281,5.0
49,1.2983376200375896,5400000,-1.0862839764704617,1,0,0,0,16.78 kmpl,1.0643629315958916,2.7531892487606244,2.381178258746504,5.0
49,1.2983376200375896,5500000,-1.0686748408394398,1,0,0,0,16.78 kmpl,1.0643629315958916,2.7531892487606244,2.381178258746504,5.0
334,1.2983376200375896,779000,-1.0945250519457799,3,2,0,0,19.0 kmpl,-0.5154372570891033,-0.0790985327627588,-0.5990730758094982,5.0
1553,0.5218297734518437,645000,-1.024652001761885,3,0,0,0,14.3 kmpl,0.27644751085726976,0.33326734929625595,-0.15717373999602205,5.0
1977,1.0395016711756744,2475000,-1.1831342224410821,1,0,0,0,16.8 kmpl,1.0425315219532596,1.6341502201065812,1.8673418217540898,5.0
443,0.26299382458992826,550000,0.894743782019501,1,1,1,2,24.5 kmpl,0.0779801504697076,0.19618506828613552,0.3258325107768473,7.0
1730,0.26299382458992826,925000,-0.16180435584181244,1,1,1,0,14.0 kmpl,1.4295428747090058,1.301236109082003,1.5590399595586413,7.0
929,-1.0311859197196485,509999,0.4897336625059975,1,1,0,2,11.79 kmpl,1.4295428747090058,0.7948709486160488,1.2507380973631927,8.0
990,-0.772349970857733,250000,0.5425610693990631,1,1,1,2,13.0 kmpl,2.0447916919104485,0.0954715557072718,0.531367085573813,8.0
706,0.26299382458992826,500000,-0.5844236109863378,3,1,1,0,17.19 kmpl,-0.5194066042968545,-0.2721327652055814,-0.5504641488700158,5.0
465,1.2983376200375896,1050000,-0.7429058316655348,1,1,1,0,21.38 kmpl,-0.12445655712560579,-0.08077709130573991,0.5282840669518584,5.0
1249,0.004157875728012938,490000,-0.33789571215203135,1,1,1,0,23.4 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
1131,1.557173568899505,415000,-0.9542154592377975,3,1,1,0,15.37 kmpl,-0.52139127790073,-0.5199999100524519,-0.6915636344681327,5.0
1035,-0.2546780731339024,190000,-0.16180435584181244,3,1,1,2,22.74 kmpl,-1.3152607194509787,-1.2389824859626748,-1.0204189541432778,5.0
1249,1.0395016711756744,680000,0.894743782019501,1,1,1,0,28.4 kmpl,-0.4181882504991978,-0.49146441482177394,0.22306522337836443,5.0
1034,-0.2546780731339024,190000,-0.16180435584181244,3,1,1,2,22.74 kmpl,-1.3152607194509787,-1.2389824859626748,-1.0204189541432778,5.0
886,-0.2546780731339024,479000,1.828027970463661,1,1,1,0,12.05 kmpl,1.4295428747090058,0.7948709486160488,1.2507380973631927,7.0
1033,0.5218297734518437,270000,-0.16180435584181244,3,1,1,2,22.74 kmpl,-1.3152607194509787,-1.2389824859626748,-1.0204189541432778,5.0
662,-1.548857817443479,170000,0.01428700046840646,3,1,1,4,19.81 kmpl,-0.7397053743270484,-0.6584809898483899,-0.7117060227982354,5.0
1106,1.0395016711756744,764000,-0.7781241029275786,3,1,1,0,20.73 kmpl,-0.17010405001474507,-0.01363474958649757,-0.39353850101253257,5.0
788,1.2983376200375896,710000,-0.6900784247724692,1,1,1,0,15.96 kmpl,2.1122705944422195,-0.8249380453606786,0.27444886707760585,7.0
1039,0.780665722313759,310000,-0.6020327466173597,3,1,1,0,24.7 kmpl,-1.3152607194509787,-1.2389824859626748,-1.0204189541432778,5.0
813,0.780665722313759,620000,0.5425610693990631,1,1,1,2,16.5 kmpl,0.06805678245032949,-0.6039278372015052,0.27444886707760585,7.0
499,0.780665722313759,280000,-0.6724692891414472,3,1,1,2,21.1 kmpl,-1.2795365945812174,-1.017972277803501,-0.9638969460741122,5.0
1847,0.26299382458992826,1500000,0.19037835677862536,1,1,0,2,12.55 kmpl,3.02323577862113,2.151705770859076,1.9701091091525726,7.0
544,0.5218297734518437,450000,-0.5139870684622503,3,1,1,0,18.9 kmpl,-0.5194066042968545,-0.2682161286052922,-0.5579661608501051,5.0
1399,0.780665722313759,2199000,-1.042261137392907,1,1,0,2,17.9 kmpl,1.3580946249694834,1.242486560077666,1.3535053847616756,5.0
1403,-0.2546780731339024,3600000,-0.33789571215203135,1,1,0,0,11.74 kmpl,3.033159146640508,4.566032475180174,4.631781852773278,5.0
249,-1.548857817443479,285000,-0.16180435584181244,3,1,1,2,15.3 kmpl,0.2724781636495185,0.2241610440024866,-0.22911084117496003,5.0
1867,-1.8076937663053945,465000,2.479565988811471,1,1,1,2,12.8 kmpl,2.0547150599298267,0.29130338572172937,-1.5198679708999043,8.0
29,-1.2900218685815639,1100000,-0.16180435584181244,1,1,0,2,16.07 kmpl,1.0643629315958916,2.5014054673134645,2.1756436839495383,5.0
1967,-0.772349970857733,350000,0.718652425709282,1,1,1,2,20.54 kmpl,0.27644751085726976,0.3360649468678909,0.8396689477692614,5.0
1140,0.780665722313759,600000,-0.6020327466173597,3,1,1,0,17.5 kmpl,-0.17010405001474507,-0.01363474958649757,-0.39353850101253257,7.0
1069,0.780665722313759,570000,-0.6020327466173597,3,1,1,0,21.4 kmpl,-0.5194066042968545,-0.2374425553173062,-0.5476894321102568,5.0
1050,0.5218297734518437,325000,-0.866169781082688,3,1,1,0,23.95 kmpl,-0.9143566514681031,-0.6864569655647409,-0.8046076506064639,5.0
968,0.5218297734518437,975000,-0.26745916962794375,1,1,0,0,16.0 kmpl,1.0683322788036427,1.3543904629430703,1.5590399595586413,7.0
702,0.26299382458992826,480000,-0.16180435584181244,3,1,1,0,18.6 kmpl,-0.5194066042968545,-0.27297204447707196,-0.5507724507322113,5.0
1028,0.004157875728012938,185000,-1.0369783967036004,3,1,1,0,22.74 kmpl,-1.3152607194509787,-1.2389824859626748,-1.0204189541432778,5.0
470,0.26299382458992826,1050000,-0.33789571215203135,1,1,0,0,17.01 kmpl,0.2446927331952598,0.9683219980574256,0.9414085622937592,5.0
1062,1.2983376200375896,760000,-1.1655250868100602,3,1,1,0,21.01 kmpl,-0.5194066042968545,-0.27381132374856254,-0.5682428895899534,5.0
1942,1.2983376200375896,570000,-1.1303068155480165,3,1,1,0,18.78 kmpl,-0.9123719778642275,-0.4640479586197498,-0.7532240069072225,5.0
1063,1.0395016711756744,700000,-0.9894337304998413,3,1,1,0,21.4 kmpl,-0.5194066042968545,-0.2374425553173062,-0.5476894321102568,5.0
204,0.26299382458992826,775000,-0.6900784247724692,3,1,0,0,15.63 kmpl,0.07996482407358323,0.5263015817390786,-0.29077121361404973,5.0
43,-1.8076937663053945,750000,-0.16180435584181244,1,1,0,2,14.49 kmpl,3.045067188263762,4.655555597472498,4.02545485712223,5.0
100,-1.0311859197196485,140000,0.5425610693990631,3,1,1,2,18.0 kmpl,-0.92031067227973,-0.8277356429323138,-0.8015246319845094,5.0
1028,0.5218297734518437,220000,-0.5139870684622503,3,1,1,0,22.74 kmpl,-1.3152607194509787,-1.2389824859626748,-1.0204189541432778,5.0
569,-0.2546780731339024,184000,-0.9542154592377975,3,1,1,0,0.0 kmpl,-0.7397053743270484,-0.8249380453606786,-0.7419196052933894,5.0
700,0.780665722313759,440000,-0.33789571215203135,3,1,1,2,18.6 kmpl,-0.5194066042968545,-0.27297204447707196,-0.5507724507322113,5.0
711,0.780665722313759,650000,0.19037835677862536,1,1,1,0,21.19 kmpl,-0.12445655712560579,-0.07993781203424936,0.531367085573813,5.0
941,0.780665722313759,660000,-0.33789571215203135,1,1,0,0,18.49 kmpl,0.06805678245032949,0.2353514342890272,0.6341343729722958,7.0
1134,0.780665722313759,380000,-0.6900784247724692,0,1,1,0,21.94 km/kg,-0.52139127790073,-0.8361284356472191,-0.8559912943057053,5.0
1813,-0.5135140219958177,415000,0.9827894601746104,1,1,1,2,21.43 kmpl,-0.18796611244962566,-0.12274105488026654,0.3772161544760887,5.0
667,-0.5135140219958177,225000,0.718652425709282,3,1,1,0,19.81 kmpl,-0.7397053743270484,-0.6584809898483899,-0.7117060227982354,5.0
1150,-0.2546780731339024,600000,-0.6900784247724692,1,1,1,2,20.77 kmpl,-0.4181882504991978,-0.0790985327627588,0.3258325107768473,7.0
1155,0.004157875728012938,620000,1.387799579688114,1,1,1,2,20.77 kmpl,-0.4181882504991978,-0.07797949373410497,0.3258325107768473,7.0
938,0.5218297734518437,750000,-0.6020327466173597,1,1,1,0,18.49 kmpl,0.06805678245032949,0.2353514342890272,0.7369016603707785,7.0
550,0.5218297734518437,400000,0.19037835677862536,3,1,1,2,18.9 kmpl,-0.5194066042968545,-0.2682161286052922,-0.5579661608501051,5.0
1329,-2.325365664029225,110000,0.718652425709282,3,1,1,0,18.9 kmpl,-0.9143566514681031,-0.6850581667789235,-0.8046076506064639,5.0
1627,-0.5135140219958177,119000,0.4545153912439537,1,1,1,2,19.4 kmpl,-0.1065944946907252,-0.6039278372015052,-0.3380441658173518,5.0
330,0.26299382458992826,600000,-0.7781241029275786,1,1,1,0,25.8 kmpl,0.0779801504697076,0.19618506828613552,0.3258325107768473,5.0
1368,-0.772349970857733,200000,0.19037835677862536,0,1,1,0,26.3 km/kg,-0.9143566514681031,-0.6850581667789235,-0.8046076506064639,5.0
1795,0.004157875728012938,280000,-0.16180435584181244,1,1,1,2,23.0 kmpl,-0.4181882504991978,-0.08077709130573991,0.3258325107768473,5.0
1556,-0.2546780731339024,375000,0.5425610693990631,3,1,1,0,15.0 kmpl,0.27644751085726976,0.3752313128707826,-0.15717373999602205,5.0
137,0.5218297734518437,350000,-0.33789571215203135,3,1,1,0,19.44 kmpl,-0.5174219306929788,-0.6878557643505584,-0.6607334482485879,7.0
645,0.780665722313759,620000,-0.6724692891414472,1,1,1,0,25.4 kmpl,-0.5412380139394863,-0.49286321360759144,0.2256344055633265,5.0
1249,0.780665722313759,570000,0.894743782019501,1,1,1,0,26.59 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
1251,-0.5135140219958177,290000,0.6306067475541726,1,1,1,2,19.3 kmpl,-0.4181882504991978,-0.4948215319077358,0.22306522337836443,5.0
1149,0.5218297734518437,711000,0.894743782019501,1,1,1,0,24.52 kmpl,-0.4181882504991978,-0.08637228644901021,0.3258325107768473,7.0
1280,-0.5135140219958177,370000,-0.16180435584181244,1,1,1,0,22.9 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
1127,1.557173568899505,550000,-0.9542154592377975,3,1,1,0,23.26 kmpl,-0.5194066042968545,-0.08637228644901021,-0.5682428895899534,5.0
1288,-0.2546780731339024,325000,1.4230178509501576,3,1,1,2,18.6 kmpl,-0.5194066042968545,-0.1619074208831582,-0.5579661608501051,5.0
336,1.0395016711756744,670000,0.41929711998190994,1,1,1,0,27.4 kmpl,0.0779801504697076,0.19702434755762607,0.3258325107768473,5.0
667,0.780665722313759,385000,-0.47876879720020643,3,1,1,2,19.81 kmpl,-0.7397053743270484,-0.6584809898483899,-0.7117060227982354,5.0
574,-1.548857817443479,114999,0.19037835677862536,3,1,1,2,17.92 kmpl,-0.7397053743270484,-0.8249380453606786,-0.7419196052933894,5.0
574,-1.0311859197196485,200000,0.36646971308884424,3,1,1,0,17.92 kmpl,-0.7397053743270484,-0.8249380453606786,-0.7419196052933894,5.0
1311,1.2983376200375896,860000,-1.1038931121014834,1,1,0,0,24.3 kmpl,-0.4181882504991978,-0.08637228644901021,0.3258325107768473,5.0
1070,1.0395016711756744,600000,-0.16180435584181244,1,1,1,0,27.39 kmpl,-0.4181882504991978,-0.49202393433610087,0.22306522337836443,5.0
1050,0.5218297734518437,265000,0.718652425709282,3,1,1,0,23.95 kmpl,-0.9143566514681031,-0.6864569655647409,-0.8046076506064639,5.0
1603,0.26299382458992826,155000,-0.16180435584181244,0,1,1,2,23.7 km/kg,-0.5273452987123569,-1.0171329985320108,-0.8046076506064639,5.0
1200,1.2983376200375896,900000,-0.16180435584181244,1,1,1,0,25.1 kmpl,-0.4181882504991978,-0.08637228644901021,0.3258325107768473,5.0
1150,-0.2546780731339024,650000,1.7752005635705954,1,1,1,4,20.77 kmpl,-0.4181882504991978,-0.0790985327627588,0.3258325107768473,7.0
